item_id,folder_id,keyvalue,cat_id,svt,evt,validfromt,validtot,profcat,active,dataclass,wdays,rvt,rvid,crt,crid,source,vrnr,priority,spare,transcode,offical,supress,areaissued,notprefix,notserial,notyear,partno,notamcode,trafficind,notpurpose,notscope,minflt,maxflt,subj,briefingcard,printcat,IsNew,qsign,qstat,lat,lng,radius,severity,last_modified_dt,EstimatedEvt,item_id_1,fulltext,txt_id,HEX(id),purpose,FIR_34,n_locations,new,NOTAM_conform,len_txt,diurnal_duration,code_23,scope,FIR,location,FIR_12,code,end_est,duration,id,code_45,perm,type,previous_id,text,text_clean,important
4571444,2782,XXXX                ,3,2018-06-06 13:00:00.000,2018-06-06 18:00:00.000,0,0,2,0,TXT ,127,2018-06-06 15:41:00.000,,2018-06-03 22:07:00.000,1,EUC  ,1,1,0,N,1,0,KOMA,KZ ,A2829,18,   ,QIDAS,I,NBO,A ,0.0,999.0,,0,-1,0,,,41.3,-95.9,5.0,0,,,4571444,A2829/18 NOTAMN Q)KZMP/QIDAS/I/NBO/A/000/999/4118N09554W005 A)KOMA B)1806061300 C)1806061800 E)RWY 32R ILS DME U/S,11,0x00003F3F,NBO,MP,1.0,1.0,True,18,False,ID,A,KZMP,KOMA,KZ,QIDAS,False,0.2083333333333333,A2829/18,AS,False,NOTAMN,,RWY 32R ILS DME U/S,rwy <num>r ils dme u s,True
4614664,2782,XXXX                ,3,2018-06-15 19:05:00.000,2018-09-11 03:00:00.000,0,0,2,0,TXT ,127,2018-07-27 20:30:00.000,,2018-06-15 19:11:00.000,1,EUC  ,1,1,0,R,1,0,SBRJ,SB ,K0781,18,   ,QSFCS,IV,B  ,A ,0.0,999.0,,0,-1,0,,,-23.48333333333333,-52.01666666666666,5.0,0,,,4614664,K0781/18 NOTAMR K0617/18 Q)SBCW/QSFCS/IV/B/A/000/999/2329S05201W005 A)SBMG B)1806151905 C)1809110300 E)AFIS MARINGA 118.750MHZ HR SER 0730-0300 INSTL,11,0x00003F3F,B,CW,1.0,0.0,True,45,False,SF,A,SBCW,SBMG,SB,QSFCS,False,87.32986111111109,K0781/18,CS,False,NOTAMR,K0617/18,AFIS MARINGA 118.750MHZ HR SER 0730-0300 INSTL,afis maringa <num>mhz hr ser <num> <num> instl,True
4638270,-1,XXXX                ,3,2018-06-22 14:00:00.000,2018-06-22 20:00:00.000,0,0,2,1,TXT ,127,2018-07-07 05:42:00.000,,2018-06-22 14:02:00.000,1,EUC  ,1,1,0,N,1,0,EPWW,EP ,B3035,18,   ,QFMLC,IV,BO ,A ,0.0,999.0,,0,-1,0,,,51.55,21.9,5.0,0,,,4638270,B3035/18 NOTAMN Q)EPWW/QFMLC/IV/BO/A/000/999/5133N02154E005 A)EPDE B)1806221400 C)1806222000 E)MIL MET CLSD.,11,0x00003F3F,BO,WW,1.0,1.0,True,12,False,FM,A,EPWW,EPDE,EP,QFMLC,False,0.25,B3035/18,LC,False,NOTAMN,,MIL MET CLSD.,mil met clsd ,True
4657640,2782,XXXX                ,5,2018-07-03 07:00:00.000,2018-07-05 12:50:00.000,0,0,2,0,TXT ,127,2018-07-03 07:50:00.000,,2018-06-28 14:21:00.000,1,EUC  ,1,1,0,N,1,1,EBBR,EB ,B3379,18,   ,QRTCA,IV,BO ,W ,45.0,95.0,,0,-1,0,,,50.11666666666667,5.3,16.0,0,,,4657640,"B3379/18 NOTAMN Q)EBBU/QRTCA/IV/BO/W/045/095/5007N00518E016 A)EBBU B)1807030700 C)1807051250 D)JUL 03 0700-1030 1100-1250, 04 0730-1100 1300-1350, 05 0700-1015  1100-1250 E)TSA27B-RONCHAMP ACT F)4500FT AMSL G)FL095",11,0x00003F3F,BO,BU,1.0,1.0,True,20,True,RT,W,EBBU,EBBU,EB,QRTCA,False,2.2430555555555562,B3379/18,CA,False,NOTAMN,,TSA27B-RONCHAMP ACT,tsa<num>b ronchamp act,False
4653328,2782,XXXX                ,3,2018-06-28 12:00:00.000,2018-06-28 16:00:00.000,0,0,2,0,TXT ,127,2018-06-28 15:52:00.000,,2018-06-27 13:45:00.000,1,EUC  ,1,1,0,N,1,0,KIAD,KZ ,A2072,18,   ,QLAAS,IV,NBO,A ,0.0,999.0,,0,-1,0,,,38.95,-77.46666666666667,5.0,0,,,4653328,A2072/18 NOTAMN Q)KZDC/QLAAS/IV/NBO/A/000/999/3857N07728W005 A)KIAD B)1806281200 C)1806281600 E)RWY 01L ALS U/S,11,0x00003F3F,NBO,DC,1.0,1.0,True,14,False,LA,A,KZDC,KIAD,KZ,QLAAS,False,0.16666666666666666,A2072/18,AS,False,NOTAMN,,RWY 01L ALS U/S,rwy <num>l als u s,True
4643482,-1,XXXX                ,3,2018-06-25 15:00:00.000,2018-06-25 21:00:00.000,0,0,2,1,TXT ,127,2018-06-25 11:40:00.000,,2018-06-25 06:52:00.000,1,EUC  ,1,1,0,N,1,0,RJAA,RJ ,E4033,18,   ,QMXLC,IV,M  ,A ,0.0,999.0,,0,-1,0,,,35.55,139.78333333333333,5.0,0,,,4643482,E4033/18 NOTAMN Q)RJJJ/QMXLC/IV/M/A/000/999/3533N13947E005 A)RJTT B)1806251500 C)1806252100 E)TWY A(BTN W1 AND G) A(INT OF W1) W1-CLSD DUE TO CONST,11,0x00003F3F,M,JJ,1.0,1.0,True,52,False,MX,A,RJJJ,RJTT,RJ,QMXLC,False,0.25,E4033/18,LC,False,NOTAMN,,TWY A(BTN W1 AND,twy a btn w<num> and,True
4588999,-1,XXXX                ,3,2018-06-08 09:33:00.000,2018-06-08 12:30:00.000,0,0,2,1,TXT ,127,2018-07-08 07:22:00.000,,2018-06-08 09:38:00.000,1,EUC  ,1,1,0,N,1,1,LIIA,LI ,C0609,18,   ,QMRLC,IV,NBO,A ,0.0,999.0,,0,-1,0,,,41.98333333333333,12.733333333333333,5.0,0,,,4588999,C0609/18 NOTAMN Q)LIRR/QMRLC/IV/NBO/A/000/999/4159N01244E005 A)LIRG B)1806080933 C)1806081230 E)TESTO ITALIANO: RWY 18/36 CLSD ENGLISH TEXT: RWY 18/36 CLSD REF AIP AD 2 LIRG 2-1,11,0x00003F3F,NBO,RR,1.0,1.0,True,80,False,MR,A,LIRR,LIRG,LI,QMRLC,False,0.12291666666666665,C0609/18,LC,False,NOTAMN,,TESTO ITALIANO: RWY 18/36 CLSD ENGLISH TEXT: RWY 18/36 CLSD REF AIP AD 2 LIRG 2-1,testo italiano  rwy <num> <num> clsd english text  rwy <num> <num> clsd ref aip ad <num> lirg <num> <num>,False
4579147,2782,XXXX                ,3,2018-06-05 21:25:00.000,2018-06-30 12:59:00.000,0,0,2,0,TXT ,127,2018-06-25 18:22:00.000,,2018-06-05 21:24:00.000,1,EUC  ,1,1,0,N,1,0,SBRJ,SB ,K0720,18,   ,QMDCH,IV,NBO,A ,0.0,999.0,,0,-1,0,,,-22.816666666666666,-43.25,5.0,0,,,4579147,"K0720/18 NOTAMN Q)SBCW/QMDCH/IV/NBO/A/000/999/2249S04315W005 A)SBGL B)1806052125 C)1806301259 D)JUN 05 2125-2359, JUN 09 16 23 0000-1259 2100-2359, JUN 06-08 10-15  17-22 24-29 0000-2359, JUN 30 0000-1259 E)DECLARED DIST RWY 10/28 CHANGED DUE PROVISION OF RESA:           TORA    TODA    ASDA    LDA RWY 10   3300M   3300M   3300M  3300M RWY 28   3300M   3300M   3300M  3300M",11,0x00003F3F,NBO,CW,1.0,1.0,True,167,True,MD,A,SBCW,SBGL,SB,QMDCH,False,24.648611111111112,K0720/18,CH,False,NOTAMN,,DECLARED DIST RWY 10/28 CHANGED DUE PROVISION OF RESA:           TORA    TODA    ASDA    LDA RWY 10   3300M   3300M   3300M  3300M RWY 28   3300M   3300M   3300M  3300M,declared dist rwy <num> <num> changed due provision of resa  tora toda asda lda rwy <num> <num>m <num>m <num>m <num>m rwy <num> <num>m <num>m <num>m <num>m,True
4630613,2782,XXXX                ,3,2018-06-20 18:06:00.000,2018-06-20 23:00:00.000,0,0,2,0,TXT ,127,2018-06-20 21:12:00.000,,2018-06-20 18:13:00.000,1,EUC  ,1,1,0,N,1,0,KGFK,KZ ,A4461,18,   ,QMXHW,IV,M  ,A ,0.0,999.0,,0,-1,1,,,47.95,-97.16666666666669,5.0,0,,,4630613,A4461/18 NOTAMN Q)KZMP/QMXHW/IV/M/A/000/999/4757N09710W005 A)KGFK B)1806201806 C)1806202300 E)TWY A4 WIP SFC PAINTING,11,0x00003F3F,M,MP,1.0,1.0,True,22,False,MX,A,KZMP,KGFK,KZ,QMXHW,False,0.20416666666666666,A4461/18,HW,False,NOTAMN,,TWY A4 WIP SFC PAINTING,twy a<num> wip sfc painting,True
4649149,-1,XXXX                ,3,2018-06-26 18:00:00.000,2018-06-26 20:00:00.000,0,0,2,1,TXT ,127,2018-07-08 05:28:00.000,,2018-06-26 13:28:00.000,1,EUC  ,1,1,0,N,1,0,LEAN,LE ,A4705,18,   ,QMXLT,I,M  ,A ,0.0,999.0,,0,-1,0,,,40.46666666666667,-3.5666666666666664,5.0,0,,,4649149,A4705/18 NOTAMN Q)LECM/QMXLT/I/M/A/000/999/4028N00334W005 A)LEMD B)1806261800 C)1806262000 E)TWY EB7 LIMITED TO MAX AIRCRAFT TYPE D,11,0x00003F3F,M,CM,1.0,1.0,True,37,False,MX,A,LECM,LEMD,LE,QMXLT,False,0.08333333333333333,A4705/18,LT,False,NOTAMN,,TWY EB7 LIMITED TO MAX AIRCRAFT TYPE D,twy eb<num> limited to max acft type d,True
4611586,-1,XXXX                ,5,2018-06-15 03:00:00.000,2018-06-15 15:00:00.000,0,0,2,1,TXT ,127,2018-06-15 03:41:00.000,,2018-06-15 02:12:00.000,1,EUC  ,1,1,0,N,1,1,RCTP,RC ,A1999,18,   ,QPFCA,IV,NBO,E ,0.0,999.0,,0,-1,0,,,26.61666666666667,124.0,104.0,0,,,4611586,"A1999/18 NOTAMN Q)RCAA/QPFCA/IV/NBO/E/000/999/2637N12400E104 A)RCAA B)1806150300 C)1806151500 E)ARR FLOW CTL AT FIR BDRY AS FLW, 1.ACFT: INBD TFC DEP FM JAPAN AND KOREA FOR DEST RCTP AND RCSS 2.PROC: AT LEAST 5 MIN INTERVAL REGARDLESS OF ALT AT          SALMI, BULAN, SEDKU DUE TO WEATHER DEVIATION.",11,0x00003F3F,NBO,AA,1.0,1.0,True,202,False,PF,E,RCAA,RCAA,RC,QPFCA,False,0.5,A1999/18,CA,False,NOTAMN,,"ARR FLOW CTL AT FIR BDRY AS FLW, 1.ACFT: INBD TFC DEP FM JAPAN AND KOREA FOR DEST RCTP AND RCSS 2.PROC: AT LEAST 5 MIN INTERVAL REGARDLESS OF ALT AT          SALMI, BULAN, SEDKU DUE TO WEATHER DEVIATION.",arr flow ctl at fir bdry as flw  <num> acft  inbd tfc dep fm japan and korea for dest rctp and rcss <num> proc  at least <num> min interval regardless of alt at salmi  bulan  sedku due to wx deviation ,False
4585790,-1,XXXX                ,3,2018-06-14 06:00:00.000,2018-06-14 08:15:00.000,0,0,2,1,TXT ,127,2018-06-09 16:56:00.000,,2018-06-07 12:47:00.000,1,EUC  ,1,1,0,N,1,1,LFFA,LF ,M1776,18,   ,QILAS,I,NBO,A ,0.0,999.0,,0,-1,0,,,44.13333333333333,4.866666666666667,5.0,0,,,4585790,"M1776/18 NOTAMN Q)LFMM/QILAS/I/NBO/A/000/999/4408N00452E005 A)LFMO B)1806140600 C)1806140815 E)ILS LOCALIZER RWY 14 UNUSABLE (MAINTENANCE) : DO NOT USE, WRONG INDICATIONS POSSIBLE",11,0x00003F3F,NBO,MM,1.0,1.0,True,83,False,IL,A,LFMM,LFMO,LF,QILAS,False,0.09375,M1776/18,AS,False,NOTAMN,,"ILS LOCALIZER RWY 14 UNUSABLE (MAINTENANCE) : DO NOT USE, WRONG INDICATIONS POSSIBLE",ils llz rwy <num> unusbl  maint    do not use  wrong indications possible,False
4632937,-1,XXXX                ,3,2018-06-26 07:30:00.000,2018-06-26 09:30:00.000,0,0,2,1,TXT ,127,2018-06-21 10:02:00.000,,2018-06-21 10:01:00.000,1,EUC  ,1,1,0,N,1,0,LFFA,LF ,E2723,18,   ,QICAS,I,NBO,A ,0.0,999.0,,0,-1,0,,,49.1,2.033333333333333,5.0,0,,,4632937,E2723/18 NOTAMN Q)LFFF/QICAS/I/NBO/A/000/999/4906N00202E005 A)LFPT B)1806260730 C)1806260930 E)ILS RWY 05 U/S. DO NOT USE POSSIBLE FALSE INDICATION,11,0x00003F3F,NBO,FF,1.0,1.0,True,51,False,IC,A,LFFF,LFPT,LF,QICAS,False,0.08333333333333333,E2723/18,AS,False,NOTAMN,,ILS RWY 05 U/S. DO NOT USE POSSIBLE FALSE INDICATION,ils rwy <num> u s  do not use possible false indication,True
4642106,-1,XXXX                ,3,2018-06-25 00:00:00.000,2018-07-11 23:59:00.000,0,0,2,1,TXT ,127,2018-06-26 05:41:00.000,,2018-06-24 12:54:00.000,1,EUC  ,1,1,0,N,1,1,ENGM,EN ,E1844,18,   ,QFFAH,IV,NBO,A ,0.0,999.0,,0,-1,0,,,61.83333333333334,6.1,5.0,0,,,4642106,"E1844/18 NOTAMN Q)ENOR/QFFAH/IV/NBO/A/000/999/6150N00606E005 A)ENSD B)1806250000 C)1807112359 E)FIRE AND RESCUE HR OF SER: MON-FRI 0410-0830 1450-1950, SAT 0720-1050, SUN 1450-1950. AVBL ON REQ OUTSIDE OPENING HR MON-FRI",11,0x00003F3F,NBO,OR,1.0,1.0,True,123,False,FF,A,ENOR,ENSD,EN,QFFAH,False,16.999305555555555,E1844/18,AH,False,NOTAMN,,"FIRE AND RESCUE HR OF SER: MON-FRI 0410-0830 1450-1950, SAT 0720-1050, SUN 1450-1950. AVBL ON REQ OUTSIDE OPENING HR MON-FRI",fire and rescue hr of ser  mon fri <num> <num> <num> <num>  sat <num> <num>  sun <num> <num>  avbl on req outside opening hr mon fri,False
4620473,-1,XXXX                ,3,2018-06-19 05:00:00.000,2018-06-30 14:00:00.000,0,0,2,1,TXT ,127,2018-06-19 04:46:00.000,,2018-06-18 12:38:00.000,1,EUC  ,1,1,0,N,1,0,UUUU,UW ,A3383,18,   ,QFAHW,IV,NBO,A ,0.0,999.0,,0,-1,0,,,54.4,48.8,5.0,0,,,4620473,"A3383/18 NOTAMN Q)UWWW/QFAHW/IV/NBO/A/000/999/5424N04848E005 A)UWLW B)1806190500 C)1806301400 E)CONST WIP FM SE SIDE OF MAIN TWY (BTN MAIN TWY AND RWY 02/20), FM TWY 3 TO TWY 4 AT DIST 44 M FM RWY 02/20 EDGE, TRUE AZM 223 DEG, DIST 425 M FM ARP. EQPT HGT UP TO 5M OPR. DURING ACFT TKOF, LDG AND TAX EQPT REMOVED.",11,0x00003F3F,NBO,WW,1.0,1.0,True,215,False,FA,A,UWWW,UWLW,UW,QFAHW,False,11.375,A3383/18,HW,False,NOTAMN,,"CONST WIP FM SE SIDE OF MAIN TWY (BTN MAIN TWY AND RWY 02/20), FM TWY 3 TO TWY 4 AT DIST 44 M FM RWY 02/20 EDGE, TRUE AZM 223 DEG, DIST 425 M FM ARP. EQPT HGT UP TO 5M OPR. DURING ACFT TKOF, LDG AND TAX EQPT REMOVED.",const wip fm se side of main twy  btn main twy and rwy <num> <num>   fm twy <num> to twy <num> at dist <num> m fm rwy <num> <num> edge  true azm <num> deg  dist <num> m fm arp  eqpt hgt up to <num>m opr  during acft tkof  ldg and tax eqpt removed ,True
4610271,-1,XXXX                ,3,2018-06-14 15:14:00.000,2018-06-15 06:30:00.000,0,0,2,1,TXT ,127,2018-06-15 00:55:00.000,,2018-06-14 15:23:00.000,1,EUC  ,1,1,0,N,1,1,EBSZ,EB ,M3517,18,   ,QFALC,IV,NBO,A ,0.0,999.0,,0,-1,0,,,51.16666666666666,5.466666666666668,5.0,0,,,4610271,M3517/18 NOTAMN Q)EBBU/QFALC/IV/NBO/A/000/999/5110N00528E005 A)EBBL B)1806141514 C)1806150630 E)AD CLSD.,11,0x00003F3F,NBO,BU,1.0,1.0,True,7,False,FA,A,EBBU,EBBL,EB,QFALC,False,0.6361111111111111,M3517/18,LC,False,NOTAMN,,AD CLSD.,ad clsd ,False
4615843,2782,XXXX                ,3,2018-06-16 08:33:00.000,2018-06-17 08:33:00.000,0,0,2,0,TXT ,127,2018-06-16 14:25:00.000,,2018-06-16 08:42:00.000,1,EUC  ,1,1,0,N,1,1,KMDW,KZ ,A3718,18,   ,QMNXX,IV,NBO,A ,0.0,999.0,,0,-1,1,,,41.78333333333333,-87.75,5.0,0,,,4615843,A3718/18 NOTAMN Q)KZAU/QMNXX/IV/NBO/A/000/999/4147N08745W005 A)KMDW B)1806160833 C)1806170833 E)APRON ALL WET OBS AT 1806160833.,11,0x00003F3F,NBO,AU,1.0,1.0,True,31,False,MN,A,KZAU,KMDW,KZ,QMNXX,False,1.0,A3718/18,XX,False,NOTAMN,,APRON ALL WET OBS AT 1806160833.,apron all wet obs at <num> ,False
4570951,-1,XXXX                ,5,2018-06-04 07:30:00.000,2018-06-04 10:05:00.000,0,0,2,1,TXT ,127,2018-06-04 06:12:00.000,,2018-06-03 14:22:00.000,1,EUC  ,1,1,0,N,1,0,ZBBB,ZL ,A2033,18,   ,QANLC,I,NBO,E ,187.0,217.0,,0,-1,0,,,35.583333333333336,106.08333333333331,19.0,0,,,4570951,A2033/18 NOTAMN Q)ZLHW/QANLC/I/NBO/E/187/217/3535N10605E019 A)ZLHW B)1806040730 C)1806041005 E)THE SEGMENT OF ATS RTE CLSD BTN 5700M(INCLUSIVE) AND  6600M(INCLUSIVE): 1.W198: JINGNING VOR ''JIG''- VISIN. 2.W93: JINGNING VOR ''JIG''- ESGIG.,11,0x00003F3F,NBO,HW,1.0,1.0,True,143,False,AN,E,ZLHW,ZLHW,ZL,QANLC,False,0.1076388888888889,A2033/18,LC,False,NOTAMN,,THE SEGMENT OF ATS RTE CLSD BTN 5700M(INCLUSIVE) AND  6600M(INCLUSIVE): 1.W198: JINGNING VOR ''JIG''- VISIN. 2.W93: JINGNING VOR ''JIG''- ESGIG.,the segment of ats rte clsd btn <num>m inclusive  and <num>m inclusive   <num> w<num>  jingning vor   jig    visin  <num> w<num>  jingning vor   jig    esgig ,True
4640788,-1,XXXX                ,3,2018-06-23 13:47:00.000,2018-06-24 03:20:00.000,0,0,2,1,TXT ,127,2018-07-07 06:30:00.000,,2018-06-23 13:48:00.000,1,EUC  ,1,1,0,N,1,0,LQBH,LQ ,A0982,18,   ,QFMLC,IV,BO ,A ,0.0,999.0,,0,-1,0,,,43.28333333333333,17.85,5.0,0,,,4640788,A0982/18 NOTAMN Q)LQSB/QFMLC/IV/BO/A/000/999/4317N01751E005 A)LQMO B)1806231347 C)1806240320 E)MET OFFICE CLSD DUE TO LACK OF PERSONNEL,11,0x00003C3F,BO,SB,1.0,1.0,True,39,False,FM,A,LQSB,LQMO,LQ,QFMLC,False,0.5645833333333333,A0982/18,LC,False,NOTAMN,,MET OFFICE CLSD DUE TO LACK OF PERSONNEL,met office clsd due to lack of personnel,True
4564273,2782,XXXX                ,3,2018-06-01 04:00:00.000,2018-06-01 16:00:00.000,0,0,2,0,TXT ,127,2018-06-01 13:05:00.000,,2018-06-01 03:40:00.000,1,EUC  ,1,1,0,N,1,1,KPTK,KZ ,A1483,18,   ,QMRHW,IV,NBO,A ,0.0,999.0,,0,-1,0,,,42.66666666666666,-83.41666666666667,5.0,0,,,4564273,A1483/18 NOTAMN Q)KZOB/QMRHW/IV/NBO/A/000/999/4240N08325W005 A)KPTK B)1806010400 C)1806011600 E)RWY 09R/27L WIP GRASS CUTTING ADJ,11,0x00003F3F,NBO,OB,1.0,1.0,True,32,False,MR,A,KZOB,KPTK,KZ,QMRHW,False,0.5,A1483/18,HW,False,NOTAMN,,RWY 09R/27L WIP GRASS CUTTING ADJ,rwy <num>r <num>l wip grass cutting adj,False
4601575,-1,XXXX                ,5,2018-06-19 05:00:00.000,2018-06-19 12:00:00.000,0,0,2,1,TXT ,127,2018-06-13 23:52:00.000,,2018-06-12 13:15:00.000,1,EUC  ,1,1,0,N,1,1,LRBB,LR ,D6143,18,   ,QRDCA,IV,BO ,W ,0.0,83.0,,0,-1,0,,,46.65,26.816666666666666,1.0,0,,,4601575,D6143/18 NOTAMN Q)LRBB/QRDCA/IV/BO/W/000/083/4639N02649E001 A)LRBB B)1806190500 C)1806191200 E)DANGER AREA ACTIVATED.    FRNG WILL TAKE PLACE INTO A CIRCLE CENTERED ON POINT OF     COORD 463854N0264925E WITH 1NM RADIUS F)GND G)8202FT AMSL,11,0x00003F3F,BO,BB,1.0,1.0,True,124,False,RD,W,LRBB,LRBB,LR,QRDCA,False,0.2916666666666667,D6143/18,CA,False,NOTAMN,,DANGER AREA ACTIVATED.    FRNG WILL TAKE PLACE INTO A CIRCLE CENTERED ON POINT OF     COORD 463854N0264925E WITH 1NM RADIUS,danger area activated  frng will take place into a circle centered on point of coord <coord> with <num>nm radius,False
4617849,-1,XXXX                ,3,2018-06-18 16:00:00.000,2018-10-10 23:59:00.000,0,0,2,1,TXT ,127,2018-06-18 08:02:00.000,,2018-06-17 14:34:00.000,1,EUC  ,1,1,0,N,1,0,PANC,PA ,A3609,18,   ,QILAS,I,NBO,A ,0.0,999.0,,0,-1,0,,,61.16666666666666,-150.0,5.0,0,,,4617849,A3609/18 NOTAMN Q)PAZA/QILAS/I/NBO/A/000/999/6110N15000W005 A)PANC B)1806181600 C)1810102359 E)ILS RWY 15 LOC/GP/DME U/S,11,0x00003F3F,NBO,ZA,1.0,1.0,True,24,False,IL,A,PAZA,PANC,PA,QILAS,False,114.33263888888894,A3609/18,AS,False,NOTAMN,,ILS RWY 15 LOC/GP/DME U/S,ils rwy <num> loc gp dme u s,True
4640131,-1,XXXX                ,5,2018-06-25 07:00:00.000,2018-06-29 14:00:00.000,0,0,2,1,TXT ,127,2018-06-26 04:34:00.000,,2018-06-23 07:19:00.000,1,EUC  ,1,1,0,N,1,1,UUUU,UR ,V5455,18,   ,QRTCA,IV,BO ,W ,0.0,256.0,,0,-1,0,,,44.81666666666667,44.48333333333333,21.0,0,,,4640131,V5455/18 NOTAMN Q)URRV/QRTCA/IV/BO/W/000/256/4449N04429E021 A)URRV B)1806250700 C)1806291400 D)25-29 0700-1400 E)AIRSPACE CLSD AS FLW: 1. WI CIRCLE RADIUS 0.5KM CENTRE 444053N0444703E 2. WI 3KM EITHER SIDE OF LINE JOINING POINTS:    444053N0444703E-444018N0444428E-444025N0444335E-    444204N0445135E-444358N0445333E. 3. WI CIRCLE RADIUS 0.5KM CENTRE 445056N0443024E 4. WI 1KM EITHER SIDE OF LINE JOINING POINTS:    445056N0443024E-445037N0443020E-445114N0443325E-445114N0443325E-    445011N0442213E-444923N0441649E-444927N0441440E-444830N0441212E-    445259N0440139E-445249N0440318E-445219N0440422E-445139N0440551E-    445116N0440713E-444827N0441157E. 5. WI CIRCLE RADIUS 0.5KM CENTRE 444647N0445211E 6. WI 1KM EITHER SIDE OF LINE JOINING POINTS:    444647N0445211E-444634N0445359E-444357N0445702E-444810N0445319E-    444925N0445409E-445019N0445339E-445144N0445009E-445101N0444915E-    445235N0444435E-445042N0444324E-445058N0444217E-445035N0443752E. F)GND G)300M AGL,11,0x00003F3F,BO,RV,1.0,1.0,True,839,True,RT,W,URRV,URRV,UR,QRTCA,False,4.291666666666667,V5455/18,CA,False,NOTAMN,,AIRSPACE CLSD AS FLW: 1. WI CIRCLE RADIUS 0.5KM CENTRE 444053N0444703E 2. WI 3KM EITHER SIDE OF LINE JOINING POINTS:    444053N0444703E-444018N0444428E-444025N0444335E-    444204N0445135E-444358N0445333E. 3. WI CIRCLE RADIUS 0.5KM CENTRE 445056N0443024E 4. WI 1KM EITHER SIDE OF LINE JOINING POINTS:    445056N0443024E-445037N0443020E-445114N0443325E-445114N0443325E-    445011N0442213E-444923N0441649E-444927N0441440E-444830N0441212E-    445259N0440139E-445249N0440318E-445219N0440422E-445139N0440551E-    445116N0440713E-444827N0441157E. 5. WI CIRCLE RADIUS 0.5KM CENTRE 444647N0445211E 6. WI 1KM EITHER SIDE OF LINE JOINING POINTS:    444647N0445211E-444634N0445359E-444357N0445702E-444810N0445319E-    444925N0445409E-445019N0445339E-445144N0445009E-445101N0444915E-    445235N0444435E-445042N0444324E-445058N0444217E-445035N0443752E.,airspace clsd as flw  <num>  wi circle radius <num>km centre <coord> <num>  wi <num>km either side of line joining points  <coord> <coord> <coord>  <coord> <coord>  <num>  wi circle radius <num>km centre <coord> <num>  wi <num>km either side of line joining points  <coord> <coord> <coord> <coord>  <coord> <coord> <coord> <coord>  <coord> <coord> <coord> <coord>  <coord> <coord>  <num>  wi circle radius <num>km centre <coord> <num>  wi <num>km either side of line joining points  <coord> <coord> <coord> <coord>  <coord> <coord> <coord> <coord>  <coord> <coord> <coord> <coord> ,False
4595891,-1,XXXX                ,3,2018-06-11 07:15:00.000,2018-06-11 13:00:00.000,0,0,2,1,TXT ,127,2018-07-08 04:17:00.000,,2018-06-11 07:09:00.000,1,EUC  ,1,1,0,N,1,0,EPWW,EP ,E3935,18,   ,QMRLC,IV,NBO,A ,0.0,999.0,,0,-1,0,,,52.13333333333333,15.8,5.0,0,,,4595891,E3935/18 NOTAMN Q)EPWW/QMRLC/IV/NBO/A/000/999/5208N01548E005 A)EPZG B)1806110715 C)1806111300 E)RWY 06/24 CLSD.,11,0x00003F3F,NBO,WW,1.0,1.0,True,14,False,MR,A,EPWW,EPZG,EP,QMRLC,False,0.2395833333333333,E3935/18,LC,False,NOTAMN,,RWY 06/24 CLSD.,rwy <num> <num> clsd ,True
4637696,-1,XXXX                ,5,2018-06-25 06:30:00.000,2018-06-25 16:00:00.000,0,0,2,1,TXT ,127,2018-06-24 03:53:00.000,,2018-06-22 12:09:00.000,1,EUC  ,1,1,0,N,1,1,LFFA,LF ,R1748,18,   ,QRRCA,IV,BO ,W ,65.0,999.0,,0,-1,0,,,49.83333333333334,4.683333333333334,24.0,0,,,4637696,R1748/18 NOTAMN Q)LFFF/QRRCA/IV/BO/W/065/999/4950N00441E024 A)LFFF B)1806250630 C)1806251600 E)LF-CBA16B AREA ACTIVATED. F)FL065 G)UNL,11,0x00003F3F,BO,FF,1.0,1.0,True,26,False,RR,W,LFFF,LFFF,LF,QRRCA,False,0.3958333333333333,R1748/18,CA,False,NOTAMN,,LF-CBA16B AREA ACTIVATED.,lf cba<num>b area activated ,False
4647847,-1,XXXX                ,3,2018-07-02 00:00:00.000,2018-08-12 23:59:00.000,0,0,2,1,TXT ,127,2018-06-26 09:20:00.000,,2018-06-26 08:18:00.000,1,EUC  ,1,1,0,N,1,1,ESSA,ES ,C1046,18,   ,QSFLT,IV,B  ,A ,0.0,999.0,,0,-1,0,,,60.01666666666666,13.583333333333336,5.0,0,,,4647847,C1046/18 NOTAMN Q)ESAA/QSFLT/IV/B/A/000/999/6001N01335E005 A)ESOH B)1807020000 C)1808122359 E)AFIS AVBL ON REQUEST PHONE +46(0)730606105 OR +46(0)703290948.,11,0x00003F3F,B,AA,1.0,1.0,True,61,False,SF,A,ESAA,ESOH,ES,QSFLT,False,41.99930555555557,C1046/18,LT,False,NOTAMN,,AFIS AVBL ON REQUEST PHONE +46(0)730606105 OR +46(0)703290948.,afis avbl on request phone  <num> <num> <num> or  <num> <num> <num> ,False
